title,link,serpapi_link,product_id,epid,condition,rating,reviews,price,shipping,location,returns,thumbnail,seller,sold_date,extensions,old_price,subtitle
2019 Upper Deck Young Guns Checklist Jack & Quinn Hughes #250 Rookie PSA 9,https://www.ebay.com/itm/317927507244?_skw=jack+hughes+young+guns+psa+10&epid=25056561784&itmmeta=01KPBCCG03HT8G4TVZ0QD147Y2&hash=item4a05f4c52c%3Ag%3ArFYAAeSw0QhpoGxr&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB6utnifxiGO23qnnJcGRyJIyGJdkSHXcNjhFEFeCthZl6c7czac%2FecBdE10sqixP48dwygFtGO9doU0VhU6bQ8MB%2BTBk4a%2FCysyp%2BfjFLAXySpAfxp%2F78KJMWMKcmu4WMQqoj9xD79Q7pl1OKC6s8HM0ApTC4OXhqdJKSzQImsc0J5jRgpZrYHViZ0JShBzRqs%2FlFRUmUd4s3dawx9gbewshRwFAAWRlN4dQFxaAQENlz6D2E%2FSq3Qhpnvg52noSI7WXlYUUYBHk%2Fh5MeTbyLv%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=317927507244,317927507244,25056561784,New (Other),,,"{'raw': '$85.00', 'extracted': 85.0}","{'raw': '+$5.95 delivery', 'extracted': 5.95}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/rFYAAeSw0QhpoGxr/s-l140.jpg,"{'username': 'brdel9977', 'reviews': 1900, 'positive_feedback_in_percentage': 100}","Feb 26, 2026",,,
2019-20 Upper Deck Series 2 UD Canvas Young Guns Jack Hughes PSA 10 FCXX,https://www.ebay.com/itm/389515831779?_skw=jack+hughes+young+guns+psa+10&epid=10056543076&itmmeta=01KPBCCG03XSY68T7F4TJ3MGAG&hash=item5ab0f3e9e3%3Ag%3A4eIAAeSwm-9pbx5W&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDIVsEFwGRCX0WvW6drYGatGMIwOYlIpLlUKKoq%2BKQmThGC4K%2FKaQdx%2BRAeaIZDCWWbJsyweIRYad1dlDB47TJZpTlBgPgfOhq3pQtZvX8vt30fzPsFGof7dUb49jtD6OBqGYziT0IrNC8BcHvBra6Hhl78CGoaza26D30X8ec2rZVeSnAEti8xUd4Inz7XcMX9D0qHutrn9S8cDKGl4eYsu90hONXh8JGiwRVMnvr55A7pxUAZ1d199dspC1WqWXRYxX8OWV45yDdM2cLA0e1E%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=389515831779,389515831779,10056543076,New (Other),5.0,1.0,"{'raw': '$180.00', 'extracted': 180.0}","{'raw': '+$36.99 delivery', 'extracted': 36.99}",Located in China,Sell one like this,https://i.ebayimg.com/images/g/4eIAAeSwm-9pbx5W/s-l140.jpg,"{'username': '5chobby', 'reviews': 8200, 'positive_feedback_in_percentage': 99.8}","Feb 26, 2026",,,
2019-20 UPPER DECK JACK HUGHES YOUNG GUNS ROOKIE RC PSA 10,https://www.ebay.com/itm/358252413190?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG03Z4T79GTF42FRRDAY&hash=item5369820106%3Ag%3ApAwAAeSwviJpnRVS&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xC7mV48U%2FkQTaiRn6rWZ0Lzvc20KH13skNUugYmPMRndIw057ascxE3eqmh%2Bm8Iequ6lpKO1nFbVEVr%2BzjnfTrt37q4KJQ7nPZCfrxHSUPuHlOfKHP%2F7S9e40ab8ASvVYHsLvqnzZHREVbdg1r%2BdH%2FpJaeWjPlVMydB%2B%2FyjVDNTXRO%2BxihDAqmSy%2BiA%2BR3HCDUY0Eoru14YymUR2M6sD%2FVGz1QVwlHgmf1sowEAAifv4OM%2FkkgcEgIisK6OduOwYYX3eNyq5COpMbJIIS8gk85e%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358252413190,358252413190,,New (Other),,,"{'raw': '$283.82', 'extracted': 283.82}","{'raw': '+$22.94 delivery', 'extracted': 22.94}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/pAwAAeSwviJpnRVS/s-l140.jpg,"{'username': 'joshuap-944', 'reviews': 17, 'positive_feedback_in_percentage': 100}","Feb 26, 2026",,,
2019 Jack Hughes Upper Deck Parkhurst Rookie Card #320 PSA 10,https://www.ebay.com/itm/267587183294?_skw=jack+hughes+young+guns+psa+10&epid=21056497006&itmmeta=01KPBCCG03TC0GBJZTBTBFN89R&hash=item3e4d7062be%3Ag%3AArsAAeSwEIRpn-gJ&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD%2F9%2Fmm6wVFh8PgUzYiOmgBw4pLNqm4RAnV6M6%2FncArRqJM79dno69B6aldPgSPvJN87gKPT4BLFhEpiaRQp43Jr2dJmCpcN%2BNMLvLleRw4Uibg8ZOBu6ZPp3fqDDGmtFp7ZzJLA3mp8b86%2B%2Bf8T0Xz8tbxkTJY%2F7T%2Bv2LpaItR1hbSs2wf2CJX%2BMBmJNlyJgGR02sqV6Zav3AUPdKQm6tSq9iOJZY9Jqurf93WSCpfJw8msQV%2BRSLzy4Gi6fNe17xY8XoypzVc%2FV%2F0ebs2ClKHFPg5Yrmc9tLgWWlO8RxF%2FYynxcDgsro%2Bh21jKk9FAFg%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=267587183294,267587183294,21056497006,New (Other),,,"{'raw': '$80.00', 'extracted': 80.0}","{'raw': '+$6.00 delivery', 'extracted': 6.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/ArsAAeSwEIRpn-gJ/s-l140.jpg,"{'username': 'beatlebob3', 'reviews': 2800, 'positive_feedback_in_percentage': 98.2}","Feb 26, 2026",,,
2019-20 Upper Deck Jack Hughes Young Guns Rookie Ygs Yg RC #201 PSA 10 GEM MINT,https://www.ebay.com/itm/236655579983?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG03RY7E4NK5583CACCH&hash=item3719c5934f%3Ag%3AKH8AAeSwtkxpn3ap&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCTXGueCWh5PSlROg6IMtQA85F%2FonhrhH1b0GShf2oj0yoZQUyDRbRuf%2FJZBk92MK%2B9x89HfIIYsnj5ah1Z9uL1jK%2B57cQ2H9iEaMLkIAvjWITENqJlhDFMJg0gciFS8rQ5Wzyjni8D1DpzF9y2lksfP4wSuS%2FEv9pUzyrzbh9odDZhaEaXoPiSBB2YHoCp2exqBNEd3LxgxdctSW9eyVinopkBDxWDZNOBVBQ8OC6a8HZChcDyeP6SILC38ytl0QG1jiLCgwZvkAaNb8vHNvIaR%2FxNe5b18U1Q6jhInm94HjVXPxaDlg6QLz%2B%2FVI50zuI%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=236655579983,236655579983,8056494284,New (Other),5.0,4.0,"{'raw': '$308.60', 'extracted': 308.6}","{'raw': '+$6.00 delivery', 'extracted': 6.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/KH8AAeSwtkxpn3ap/s-l140.jpg,"{'username': 'swank_piece', 'reviews': 1900, 'positive_feedback_in_percentage': 100}","Feb 26, 2026",['Authenticity Guarantee'],,
2019 - 20 Upper Deck Jack Hughes Young Guns Rookie PSA 10 YG RC #201,https://www.ebay.com/itm/306790959990?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG03G6JKXWY03E21WYXY&hash=item476e2a8b76%3Ag%3ATgcAAeSwZWRpn8Tj&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDgsUGAnQ6B%2Fynlxs9RulGvU93qWESGKJiy3RpmCzX9FQrTI2JHgEW2BTO%2Fr2P%2FuZlvKLWnpHydlwLhn6mEtEAB9NDmuLvpIEaRh12Ds8w4S--JlT6pUWsqzS1W3qCRBxkzWsgkJMgMveAe6B1ByjWuGFVECb6rxXj9SZ9dRbR4MpkOgyFQBP6dfL1SBhtG1NGz9VuowvjvuNIyhwDt9XVcmdF2%2FVK%2FUXDm5459aTG2wex4VJWe8uz7G54JcAz9%2BcsIedGSEPjzvN34Q2L3go6z%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=306790959990,306790959990,8056494284,New (Other),5.0,4.0,"{'raw': '$350.00', 'extracted': 350.0}","{'raw': '+$4.85 delivery', 'extracted': 4.85}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/TgcAAeSwZWRpn8Tj/s-l140.jpg,"{'username': 'mike011986', 'reviews': 119, 'positive_feedback_in_percentage': 100}","Feb 26, 2026",['Authenticity Guarantee'],,
2019 Jack Hughes Upper Deck Young Guns Rookie Card #201 PSA 9 Team USA,https://www.ebay.com/itm/389672083694?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG03DAQ2RVA39PEFKS8B&hash=item5aba4420ee%3Ag%3AOWUAAeSwkZ1pn-tg&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBcmecd9T68U33EwIdHmwwn6fDA0m3C4wvOuGXSn%2FRAZaDj%2BCpinrfcrRhX9D0UJcfqXbMsgJ%2FAk291o5Klab6BMzWFhLn5%2BHxHHegw3UmiAZWH1Vz3VJQyp27QjvfEouA%2BfY9AXpEwDe954qnQUT%2Bkqoi6b9AP0GSn1RLyhAfAlW5mQ9VvaN5Lv628JfdLyoi%2BqMn1Vn1d5cichB1%2BAtAhDAEGkSNqy6rbnywK%2BGSDpe6r8OjpwQUWRs0gcRNTf17TWEI8QIOsTR78ugLNAYXH%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=389672083694,389672083694,8056494284,New (Other),5.0,4.0,"{'raw': '$125.00', 'extracted': 125.0}",Free delivery,Located in United States,Sell one like this,https://i.ebayimg.com/images/g/OWUAAeSwkZ1pn-tg/s-l140.jpg,"{'username': 'thrive_collectibles_and_goods', 'reviews': 206, 'positive_feedback_in_percentage': 100}","Feb 26, 2026",,,
2019 UD Canvas Young Guns Jack Hughes PSA 10 Gem Mint #C239 RC Rookie,https://www.ebay.com/itm/366228238201?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG03TFESNYM2F2Q772KW&hash=item5544e76f79%3Ag%3Ah1oAAeSwdqNpn1Cf&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCnExFIKHzrdxCkkNjV7N2yARvpQLrSnkkfucItQQx5S6Wyw4rTznMkjJROEC3RbkOBwyZ%2BS2GOvivoQxXA%2F646dDMRGAgsHNqYUJAvVk1CsSUyqV1rPm%2FHVUDvWL2mXSwRAPTNJSPuraQi4Mfbs3Rv%2Fm8yx5FcvoIpzBQ7bplCOJkWqWHZ3vzmvmcZrejIPPQ%2B9XsNTlPFl7WHMw3YirBWC5Ioi63nwDscnHfNZinOPT%2FyHjJFxyZ1uvLgCSBxukoUol1X6MhSfKMiEj158ZtqPXHRvsfyHhJw%2FbNeNj2Evoox5u0IAoQi7MMzCR8vpxM%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=366228238201,366228238201,,New (Other),,,"{'raw': '$174.66', 'extracted': 174.66}","{'raw': '+$7.27 delivery', 'extracted': 7.27}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/h1oAAeSwdqNpn1Cf/s-l140.jpg,"{'username': 'mmcardboard', 'reviews': 880, 'positive_feedback_in_percentage': 96.7}","Feb 25, 2026",,,
Jack Hughes Young Guns PSA 10 2019-20 Upper Deck #201 GEM MINT Devils RC 🔥,https://www.ebay.com/itm/397639431610?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG03KDQNV99V6AHN0JD3&hash=item5c952835ba%3Ag%3AlS0AAeSwzQZpm7Xe&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAEaky3XMm0VWPqEzQ1JIreAQL56v%2BAFsDw3C%2FSkydSwSMONwqcwbwYRglhXIPnit%2FN5DRV6KhUmjMx0CGvzebW8nIFeKqb7JfBph15fJ%2BRRHGZkG%2Fr1eo%2F93VEiyPoKWrNhjU%2BYb2Mvm7IpBi62dcD0uWW7vn5ttjpFfwCzn6vR3HT%2F6i3BasCcokR0fsn8QNr8sCWJnmRQFSHtQ1v%2ByM6y7vidGt1r5XRSdsTnnDAmL2qIn2eyMwlJNPhrciJ%2FIqSrM4RhmW3ASk6uJrI5hdA%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=397639431610,397639431610,,New (Other),,,"{'raw': '$327.49', 'extracted': 327.49}","{'raw': '+$5.74 delivery', 'extracted': 5.74}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/lS0AAeSwzQZpm7Xe/s-l140.jpg,"{'username': 'bv_rips', 'reviews': 50, 'positive_feedback_in_percentage': 95.7}","Feb 25, 2026",,,
2019 Jack Hughes Upper Deck Young Guns Rookie Card #201 PSA 9 Team USA,https://www.ebay.com/itm/267584427382?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG03KGBQFVCMCT4A42PX&hash=item3e4d465576%3Ag%3AF34AAeSwxbJpnMFk&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCoEgCGQiP9mOOvA7OY%2BD3O9W9kAsKodWyT8uPkmtBiOkSv0pX3ey5j4CS0Bky91GeSOXxZMoRXYfl%2BEQEaUmY2u4zyfa4URVXoMcQzlhwBC4OJpjzB4t6%2Fu%2FyNCwJxm3G2m5urpMBrpHDgLIX%2BkoY69vEHxCQAvAuacP5rtc%2B5d37%2BUa4slh9gnS6VuULUvOS0sshW6r80e4nIh%2FhRMkYPBJS3x2GN1lZL70cRstSfmWMkVXdH3KISTzkFm7iwsDLrDTptSqmuAWn1mQbrqMnN%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=267584427382,267584427382,8056494284,New (Other),5.0,4.0,"{'raw': '$190.00', 'extracted': 190.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/F34AAeSwxbJpnMFk/s-l140.jpg,"{'username': 'beatlebob3', 'reviews': 2800, 'positive_feedback_in_percentage': 98.2}","Feb 25, 2026",,,
2024-25 Upper Deck Series 1 Jack Hughes Outburst Retro Young Guns #OR9 PSA 10,https://www.ebay.com/itm/397650413134?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG03H8NK98V65V2CHAP9&hash=item5c95cfc64e%3Ag%3A07cAAeSwyABpn510&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAxZeV5aMQSWOwVB2%2FPsokE%2FW7Ejx1%2FdC5fdKyQ07Rw6S%2FQ9r7V5OMrc0W0UOZXcacRbZWKOz0YEGym6sYv6sjapjfkdE%2B47nFvQYm4Lm0%2BbDKaGwySmfDJDFrWiNd25R%2Bcg0%2BGMr2b%2BuUMOvsSGHyn7ZDDb1B4xy4x4DPPcnzpq5hbvXs%2B%2BC08Mpo9gwmcilirJkMqHXDLg1Ebzw8vYvbo8zWdF0%2FbkAPDVjMvMcLWIw%2BWY2XNTilVVipepVjPyIuvEKKM%2BfePKKgUwigbCuvP%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=397650413134,397650413134,,New (Other),,,"{'raw': '$436.64', 'extracted': 436.64}","{'raw': '+$11.09 delivery', 'extracted': 11.09}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/07cAAeSwyABpn510/s-l140.jpg,"{'username': 'khaweylord', 'reviews': 1200, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019-20 Upper Deck Jack & Quinn Hughes Young Guns SGC 10 Gem Mt #201 #249 YG RC,https://www.ebay.com/itm/227230864774?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG04JB2C7G05RQPY955H&hash=item34e803d586%3Ag%3AvGoAAeSwxhNpnf9F&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBlyIFfSU2yYNtwuASL5h%2B%2FsXqPNgd3kglijK0JHQfGcgZoZUFOQyIoh%2BxBxNgSm5ENaB9gmNyPft7CA477ww3rdaWRTU0jcgUXGyFN%2BRV50YdQUXtxvo%2F%2BQTI88JVQKtM%2FT9mTC3Ea1qqumG0rQ7u0kyWychD3enmtbfJZoocsvGU7LAIUiU8T4WGsOx%2B3p8EW81SWOPgKjE3xPfq%2Bud2ocYGlKsYdZDljNnVCpa8th2YhgkQoGfnaEh0g0toQKO%2F7Tl%2F8t6M4FOk3ftETo7S8XBNTkiRR6vcfrOlIbt4FHd3aYWuzP8vHLOVzKtI7ZKw%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227230864774,227230864774,,New (Other),,,"{'raw': '$435.92', 'extracted': 435.92}","{'raw': '+$28.38 delivery', 'extracted': 28.38}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/vGoAAeSwxhNpnf9F/s-l140.jpg,"{'username': 'victokielbas-0', 'reviews': 450, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019-20 Upper Deck Jack Hughes Young Guns PSA 10 Team USA Golden Goal,https://www.ebay.com/itm/117052492765?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG04641A1JEFHGSRH96C&hash=item1b40df4bdd%3Ag%3AhyEAAeSwtchpm6LG&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xClbVPk1Sugq8tC3ZSGYqB2FtfI2I69Svp5Pd0sEiglQw3A5NuSAsdngqog7YS5SCuh4wn4f2dC0zM6S%2BuW4iqoCwVctvrkjO8CPE9BYKt%2BG6e6YIVMU3BYCmxh%2FY4jeHXVcxyLs094utIURseV4S47trGYBqJQmbsqmD9s7VrqVfOFVwYNXjczYWz%2F9KOk5%2BAZvkQKKEVVgFAkoe6bnDKs9kxKRRWZlcol3og9OIazeMMPbC9%2BN089fJtLcyJG%2BAm1IkalyAeo%2F46WOqeP4O6v6HH7IjWlYhk%2FotJvmnpuU19Qcq1IKLSZHppH6upbYAI%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=117052492765,117052492765,,New (Other),,,"{'raw': '$309.29', 'extracted': 309.29}","{'raw': '+$23.56 delivery', 'extracted': 23.56}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/hyEAAeSwtchpm6LG/s-l140.jpg,"{'username': 'junior_mince', 'reviews': 137, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019 Upper Deck Jack Hughes Young Guns PSA 10 Rookie YG RC #201 - Golden Goal 🏅,https://www.ebay.com/itm/406719995211?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG044WFA0SJMYMH7FFDB&hash=item5eb2669d4b%3Ag%3AqkcAAeSw%7EhVpnlou&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBS6j4KEeJubgQgma3%2F2FbBexhMeHtr6s7UnYdjll6iL5Hy50A9mD5FwZY60fM6%2Fq7BDrAsq%2FQeKeX5ByFb1y%2BfJYVHcOY2FMCkx4lMjK2ZeRDXBzCQpTgo8wdop5EV1QilS0WEn%2BHSYqZpsDCsjLBfnsxIqEX8zAfWRkrWBAsEDLRmbD5rROsQdJYs1o04tvrDG1uoEiBEnrUgB7bLeZq%2Bx23s%2BdFg1iBOSK1uNIPL3IayoTURpiLoQDOFWqg47AsOVVm6btfqhKKcMaErTMby%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406719995211,406719995211,,New (Other),,,"{'raw': '$349.95', 'extracted': 349.95}","{'raw': '+$8.75 delivery', 'extracted': 8.75}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/qkcAAeSw~hVpnlou/s-l140.jpg,"{'username': 'sportscardmanauctions', 'reviews': 529, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck - Young Guns Jack Hughes #201 (RC),https://www.ebay.com/itm/227232563101?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG049TNVCEM7KJY3MDHT&hash=item34e81dbf9d%3Ag%3AOucAAeSwxGBpn3za&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xA6K5HkVc5cYh8JJlapCYO28SdWhi27eox4%2BdoGrprPz1znYM0W038LRJokQyhB25TBZGPH%2BkAPS5efXMmxU8jJvaOGQGlgoz6SxcHiy5NM3ipyQHxUHZ0Jq56fQNLGXKCBRfMFQdPZNmUR3pA6DYCnREkvB40DhCJg1rKo3DzFxYi8Dxi4C9XQ8PrxUexLCGV%2BDBISimobDu0srMtcw7WrxJGwEs7BGvJiN%2FIu5cDozGIGhNPUkqqURoEj%2FWvDnaRWoYOJF%2BY%2BZ7EO15yZqKs%2FATQwl3RaJbP4f3dkLNFJ15ZWus1dxNY%2Bdj7wSg89pZ8%3D%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=227232563101,227232563101,8056494284,New (Other),5.0,4.0,"{'raw': '$275.00', 'extracted': 275.0}","{'raw': '+$5.07 delivery', 'extracted': 5.07}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/OucAAeSwxGBpn3za/s-l140.jpg,"{'username': 'mattyma-60', 'reviews': 774, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",['Authenticity Guarantee'],,
Jack Hughes PSA 9 OPC Update Marquee Rookies — 2019-20 New Jersey Devils Rookie,https://www.ebay.com/itm/267586706527?_skw=jack+hughes+young+guns+psa+10&epid=16056472237&itmmeta=01KPBCCG049YCJ3PJR8FGBTKEK&hash=item3e4d691c5f%3Ag%3AfG8AAeSwoFhpnzdC&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBTqMUQUk66MEqZ7K7QC9m0gW3W9%2FwchtngtZrLrEN5UYaTKzAsqMU2ly6XTxIcuuaf8c9Eirbm9ivWBRjE%2B4rwMm56anIBfZxMC%2BswOJW98B6jkMN%2FPLy%2FPkhtjR%2BxHC2BG85qDFQRAwjJLtsKk6DdKFxBXFlVqzZorVmmzqkhXP5QxzQmo509VPRVnYd%2FM8Kar%2Bvi7Fi2AjkBr2%2Bkki5twfQRtZ%2FKP%2FUdjEpmZarbCLKIt8If0vx%2B5iFlQWVoJ7BKnUNQ8e%2B5gGQEma%2B6loRJ%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=267586706527,267586706527,16056472237,New (Other),,,"{'raw': '$39.86', 'extracted': 39.86}","{'raw': '+$4.99 delivery in 2-4 days', 'extracted': 4.99}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/fG8AAeSwoFhpnzdC/s-l140.jpg,"{'username': '21bisontradingco', 'reviews': 474, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",,,
2019 JACK HUGHES Young Guns Rookie PSA 9 Team USA Golden Goal 🇺🇸🥇,https://www.ebay.com/itm/168184403982?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCG042VDF7X8V4JRGZ8Y3&hash=item272892580e%3Ag%3Au4IAAeSwNAdpngtw&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAQ7oOpBDkbmVJat4hBlA%2BheEbdRljkJ9PnyCLLMrBKYVFiclTTmLSyFgO90UDb1TeQ%2FpwvSsjbP3tqqgTKjmksaXaT6GmZyjNZDHB1sYqkm5Q8eAz04sWHzYkT21H%2BR2l5iTk5bzubyA5u%2FxLPNDjHBw1I5HeijKyo4chKoZ086%2Fj%2FA7Z%2F57mL%2FvNv1cME30XGCfng1IJen6DME0WZZQEzZqKCpMRLK0fzjLFd3pfkE3%2BI2gP16C1dk5HvzQGUQ0YRWNq5aMD13AsGO1ArY6P7%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=168184403982,168184403982,,New (Other),,,"{'raw': '$116.44', 'extracted': 116.44}","{'raw': '+$18.19 delivery', 'extracted': 18.19}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/u4IAAeSwNAdpngtw/s-l140.jpg,"{'username': 'filipe_fire7', 'reviews': 32, 'positive_feedback_in_percentage': 80}","Feb 25, 2026",,,
2019-20 Upper Deck Series 1 Young Guns #201 Jack Hughes New Jersey Devils PSA 10,https://www.ebay.com/itm/327014221717?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCG04V6JBDVH89NQJQBZ3&hash=item4c23910795%3Ag%3AgcwAAeSwpZRpm5Kn&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDEGU3BRL0nfbl8CQIg98Y7FPewPOREK%2BhB5XxajwMAGQbkf1QOW3t2dpluZ5Xoq0%2B3YDFYamhOGRbW0iRiNFl0EbXFSNyjN2J4GIimThZZGEE1rDauHq10M8VAsAm1IRdV%2FHUggyNmQYH5RNHsIAGKczkhcsukiFfYSKCjAy%2Fuay%2B6vXTDDI98DrfuxgtrrPEusxkMKBtFbPNcd9F4Hcci6AokppZ1VCRPEvo%2BF70cwPJVkCWxkaVT0C6pPRv%2Bu9%2FDHLy8EMyCzWH2BR7U6kGi%7Ctkp%3ABk9SR8qAsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=327014221717,327014221717,8056494284,New (Other),5.0,4.0,"{'raw': '$349.99', 'extracted': 349.99}","{'raw': '+$4.99 delivery', 'extracted': 4.99}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/gcwAAeSwpZRpm5Kn/s-l140.jpg,"{'username': 'farnsy4', 'reviews': 739, 'positive_feedback_in_percentage': 100}","Feb 25, 2026",['Authenticity Guarantee'],,
